Date,Open,High,Low,Close,Adj Close,Volume
2015-04-07,2080.790039,2089.810059,2076.100098,2076.330078,2076.330078,3065510000
2015-04-08,2076.939941,2086.689941,2073.300049,2081.899902,2081.899902,3265330000
2015-04-09,2081.290039,2093.310059,2074.290039,2091.179932,2091.179932,3172360000
2015-04-10,2091.510010,2102.610107,2091.510010,2102.060059,2102.060059,3156200000
2015-04-13,2102.030029,2107.649902,2092.330078,2092.429932,2092.429932,2908420000
2015-04-14,2092.280029,2098.620117,2083.239990,2095.840088,2095.840088,3301270000
2015-04-15,2097.820068,2111.909912,2097.820068,2106.629883,2106.629883,4013760000
2015-04-16,2105.959961,2111.300049,2100.020020,2104.989990,2104.989990,3434120000
2015-04-17,2102.580078,2102.580078,2072.370117,2081.179932,2081.179932,3627600000
2015-04-20,2084.110107,2103.939941,2084.110107,2100.399902,2100.399902,3000160000
2015-04-21,2102.820068,2109.639893,2094.379883,2097.290039,2097.290039,3243410000
2015-04-22,2098.270020,2109.979980,2091.050049,2107.959961,2107.959961,3348480000
2015-04-23,2107.209961,2120.489990,2103.189941,2112.929932,2112.929932,3636670000
2015-04-24,2112.800049,2120.919922,2112.800049,2117.689941,2117.689941,3375780000
2015-04-27,2119.290039,2125.919922,2107.040039,2108.919922,2108.919922,3438750000
2015-04-28,2108.350098,2116.040039,2094.889893,2114.760010,2114.760010,3546270000
2015-04-29,2112.489990,2113.649902,2097.409912,2106.850098,2106.850098,4074970000
2015-04-30,2105.520020,2105.520020,2077.590088,2085.510010,2085.510010,4509680000
2015-05-01,2087.379883,2108.409912,2087.379883,2108.290039,2108.290039,3379390000
2015-05-04,2110.229980,2120.949951,2110.229980,2114.489990,2114.489990,3091580000
2015-05-05,2112.629883,2115.239990,2088.459961,2089.459961,2089.459961,3793950000
2015-05-06,2091.260010,2098.419922,2067.929932,2080.149902,2080.149902,3792210000
2015-05-07,2079.959961,2092.899902,2074.989990,2088.000000,2088.000000,3676640000
2015-05-08,2092.129883,2117.659912,2092.129883,2116.100098,2116.100098,3399440000
2015-05-11,2115.560059,2117.689941,2104.580078,2105.330078,2105.330078,2992670000
2015-05-12,2102.870117,2105.060059,2085.570068,2099.120117,2099.120117,3139520000
2015-05-13,2099.620117,2110.189941,2096.040039,2098.479980,2098.479980,3374260000
2015-05-14,2100.429932,2121.449951,2100.429932,2121.100098,2121.100098,3225740000
2015-05-15,2122.070068,2123.889893,2116.810059,2122.729980,2122.729980,3092080000
2015-05-18,2121.300049,2131.780029,2120.010010,2129.199951,2129.199951,2888190000
2015-05-19,2129.449951,2133.020020,2124.500000,2127.830078,2127.830078,3296030000
2015-05-20,2127.790039,2134.719971,2122.590088,2125.850098,2125.850098,3025880000
2015-05-21,2125.550049,2134.280029,2122.949951,2130.820068,2130.820068,3070460000
2015-05-22,2130.360107,2132.149902,2126.060059,2126.060059,2126.060059,2571860000
2015-05-26,2125.340088,2125.340088,2099.179932,2104.199951,2104.199951,3342130000
2015-05-27,2105.129883,2126.219971,2105.129883,2123.479980,2123.479980,3127960000
2015-05-28,2122.270020,2122.270020,2112.860107,2120.790039,2120.790039,2980350000
2015-05-29,2120.659912,2120.659912,2104.889893,2107.389893,2107.389893,3927390000
2015-06-01,2108.639893,2119.149902,2102.540039,2111.729980,2111.729980,3011710000
2015-06-02,2110.409912,2117.590088,2099.139893,2109.600098,2109.600098,3049350000
2015-06-03,2110.639893,2121.919922,2109.610107,2114.070068,2114.070068,3099980000
2015-06-04,2112.350098,2112.889893,2093.229980,2095.840088,2095.840088,3200050000
2015-06-05,2095.090088,2100.989990,2085.669922,2092.830078,2092.830078,3243690000
2015-06-08,2092.340088,2093.010010,2079.110107,2079.280029,2079.280029,2917150000
2015-06-09,2079.070068,2085.620117,2072.139893,2080.149902,2080.149902,3034580000
2015-06-10,2081.120117,2108.500000,2081.120117,2105.199951,2105.199951,3414320000
2015-06-11,2106.239990,2115.020020,2106.239990,2108.860107,2108.860107,3128600000
2015-06-12,2107.429932,2107.429932,2091.330078,2094.110107,2094.110107,2719400000
2015-06-15,2091.340088,2091.340088,2072.489990,2084.429932,2084.429932,3061570000
2015-06-16,2084.260010,2097.399902,2082.100098,2096.290039,2096.290039,2919900000
2015-06-17,2097.399902,2106.790039,2088.860107,2100.439941,2100.439941,3222240000
2015-06-18,2101.580078,2126.649902,2101.580078,2121.239990,2121.239990,3520360000
2015-06-19,2121.060059,2121.639893,2109.449951,2109.989990,2109.989990,4449810000
2015-06-22,2112.500000,2129.870117,2112.500000,2122.850098,2122.850098,3030020000
2015-06-23,2123.159912,2128.030029,2119.889893,2124.199951,2124.199951,3091190000
2015-06-24,2123.649902,2125.100098,2108.580078,2108.580078,2108.580078,3102480000
2015-06-25,2109.959961,2116.040039,2101.780029,2102.310059,2102.310059,3214610000
2015-06-26,2102.620117,2108.919922,2095.379883,2101.489990,2101.489990,5025470000
2015-06-29,2098.629883,2098.629883,2056.639893,2057.639893,2057.639893,3678960000
2015-06-30,2061.189941,2074.280029,2056.320068,2063.110107,2063.110107,4078540000
2015-07-01,2067.000000,2082.780029,2067.000000,2077.419922,2077.419922,3727260000
2015-07-02,2078.030029,2085.060059,2071.020020,2076.780029,2076.780029,2996540000
2015-07-06,2073.949951,2078.610107,2058.399902,2068.760010,2068.760010,3486360000
2015-07-07,2069.520020,2083.739990,2044.020020,2081.340088,2081.340088,4458660000
2015-07-08,2077.659912,2077.659912,2044.660034,2046.680054,2046.680054,3608780000
2015-07-09,2049.729980,2074.280029,2049.729980,2051.310059,2051.310059,3446810000
2015-07-10,2052.739990,2081.310059,2052.739990,2076.620117,2076.620117,3065070000
2015-07-13,2080.030029,2100.669922,2080.030029,2099.600098,2099.600098,3096730000
2015-07-14,2099.719971,2111.979980,2098.179932,2108.949951,2108.949951,3002120000
2015-07-15,2109.010010,2114.139893,2102.489990,2107.399902,2107.399902,3261810000
2015-07-16,2110.550049,2124.419922,2110.550049,2124.290039,2124.290039,3227080000
2015-07-17,2126.800049,2128.909912,2119.879883,2126.639893,2126.639893,3362750000
2015-07-20,2126.850098,2132.820068,2123.659912,2128.280029,2128.280029,3245870000
2015-07-21,2127.550049,2128.489990,2115.399902,2119.209961,2119.209961,3343690000
2015-07-22,2118.209961,2118.510010,2110.000000,2114.149902,2114.149902,3694070000
2015-07-23,2114.159912,2116.870117,2098.629883,2102.149902,2102.149902,3772810000
2015-07-24,2102.239990,2106.010010,2077.090088,2079.649902,2079.649902,3870040000
2015-07-27,2078.189941,2078.189941,2063.520020,2067.639893,2067.639893,3836750000
2015-07-28,2070.750000,2095.600098,2069.090088,2093.250000,2093.250000,4117740000
2015-07-29,2094.699951,2110.600098,2094.080078,2108.570068,2108.570068,4038900000
2015-07-30,2106.780029,2110.479980,2094.969971,2108.629883,2108.629883,3579410000
2015-07-31,2111.600098,2114.239990,2102.070068,2103.840088,2103.840088,3681340000
2015-08-03,2104.489990,2105.699951,2087.310059,2098.040039,2098.040039,3476770000
2015-08-04,2097.679932,2102.510010,2088.600098,2093.320068,2093.320068,3546710000
2015-08-05,2095.270020,2112.659912,2095.270020,2099.840088,2099.840088,3968680000
2015-08-06,2100.750000,2103.320068,2075.530029,2083.560059,2083.560059,4246570000
2015-08-07,2082.610107,2082.610107,2067.909912,2077.570068,2077.570068,3602320000
2015-08-10,2080.979980,2105.350098,2080.979980,2104.179932,2104.179932,3514460000
2015-08-11,2102.659912,2102.659912,2076.489990,2084.070068,2084.070068,3708880000
2015-08-12,2081.100098,2089.060059,2052.090088,2086.050049,2086.050049,4269130000
2015-08-13,2086.189941,2092.929932,2078.260010,2083.389893,2083.389893,3221300000
2015-08-14,2083.149902,2092.449951,2080.610107,2091.540039,2091.540039,2795590000
2015-08-17,2089.699951,2102.870117,2079.300049,2102.439941,2102.439941,2867690000
2015-08-18,2101.989990,2103.469971,2094.139893,2096.919922,2096.919922,2949990000
2015-08-19,2095.689941,2096.169922,2070.530029,2079.610107,2079.610107,3512920000
2015-08-20,2076.610107,2076.610107,2035.729980,2035.729980,2035.729980,3922470000
2015-08-21,2034.079956,2034.079956,1970.890015,1970.890015,1970.890015,5018240000
2015-08-24,1965.150024,1965.150024,1867.010010,1893.209961,1893.209961,6612690000
2015-08-25,1898.079956,1948.040039,1867.079956,1867.609985,1867.609985,5183560000
2015-08-26,1872.750000,1943.089966,1872.750000,1940.510010,1940.510010,5338250000
2015-08-27,1942.770020,1989.599976,1942.770020,1987.660034,1987.660034,5006390000
2015-08-28,1986.060059,1993.479980,1975.189941,1988.869995,1988.869995,3949080000
2015-08-31,1986.729980,1986.729980,1965.979980,1972.180054,1972.180054,3915100000
2015-09-01,1970.089966,1970.089966,1903.069946,1913.849976,1913.849976,4371850000
2015-09-02,1916.520020,1948.910034,1916.520020,1948.859985,1948.859985,3742620000
2015-09-03,1950.790039,1975.010010,1944.719971,1951.130005,1951.130005,3520700000
2015-09-04,1947.760010,1947.760010,1911.209961,1921.219971,1921.219971,3167090000
2015-09-08,1927.300049,1970.420044,1927.300049,1969.410034,1969.410034,3548650000
2015-09-09,1971.449951,1988.630005,1937.880005,1942.040039,1942.040039,3652120000
2015-09-10,1941.589966,1965.290039,1937.189941,1952.290039,1952.290039,3626320000
2015-09-11,1951.449951,1961.050049,1939.189941,1961.050049,1961.050049,3218590000
2015-09-14,1963.060059,1963.060059,1948.270020,1953.030029,1953.030029,3000200000
2015-09-15,1955.099976,1983.189941,1954.300049,1978.089966,1978.089966,3239860000
2015-09-16,1978.020020,1997.260010,1977.930054,1995.310059,1995.310059,3630680000
2015-09-17,1995.329956,2020.859985,1986.729980,1990.199951,1990.199951,4183790000
2015-09-18,1989.660034,1989.660034,1953.449951,1958.030029,1958.030029,6021240000
2015-09-21,1960.839966,1979.640015,1955.800049,1966.969971,1966.969971,3269350000
2015-09-22,1961.390015,1961.390015,1929.219971,1942.739990,1942.739990,3808260000
2015-09-23,1943.239990,1949.520020,1932.569946,1938.760010,1938.760010,3190530000
2015-09-24,1934.810059,1937.170044,1908.920044,1932.239990,1932.239990,4091530000
2015-09-25,1935.930054,1952.890015,1921.500000,1931.339966,1931.339966,3721870000
2015-09-28,1929.180054,1929.180054,1879.209961,1881.770020,1881.770020,4326660000
2015-09-29,1881.900024,1899.479980,1871.910034,1884.089966,1884.089966,4132390000
2015-09-30,1887.140015,1920.530029,1887.140015,1920.030029,1920.030029,4525070000
2015-10-01,1919.650024,1927.209961,1900.699951,1923.819946,1923.819946,3983600000
2015-10-02,1921.770020,1951.359985,1893.699951,1951.359985,1951.359985,4378570000
2015-10-05,1954.329956,1989.170044,1954.329956,1987.050049,1987.050049,4334490000
2015-10-06,1986.630005,1991.619995,1971.989990,1979.920044,1979.920044,4202400000
2015-10-07,1982.339966,1999.310059,1976.439941,1995.829956,1995.829956,4666470000
2015-10-08,1994.010010,2016.500000,1987.530029,2013.430054,2013.430054,3939140000
2015-10-09,2013.729980,2020.130005,2007.609985,2014.890015,2014.890015,3706900000
2015-10-12,2015.650024,2018.660034,2010.550049,2017.459961,2017.459961,2893250000
2015-10-13,2015.000000,2022.339966,2001.780029,2003.689941,2003.689941,3401920000
2015-10-14,2003.660034,2009.560059,1990.729980,1994.239990,1994.239990,3644590000
2015-10-15,1996.469971,2024.150024,1996.469971,2023.859985,2023.859985,3746290000
2015-10-16,2024.369995,2033.540039,2020.459961,2033.109985,2033.109985,3595430000
2015-10-19,2031.729980,2034.449951,2022.310059,2033.660034,2033.660034,3287320000
2015-10-20,2033.130005,2039.119995,2026.609985,2030.770020,2030.770020,3331500000
2015-10-21,2033.469971,2037.969971,2017.219971,2018.939941,2018.939941,3627790000
2015-10-22,2021.880005,2055.199951,2021.880005,2052.510010,2052.510010,4430850000
2015-10-23,2058.189941,2079.739990,2058.189941,2075.149902,2075.149902,4108460000
2015-10-26,2075.080078,2075.139893,2066.530029,2071.179932,2071.179932,3385800000
2015-10-27,2068.750000,2070.370117,2058.840088,2065.889893,2065.889893,4216880000
2015-10-28,2066.479980,2090.350098,2063.110107,2090.350098,2090.350098,4698110000
2015-10-29,2088.350098,2092.520020,2082.629883,2089.409912,2089.409912,4008940000
2015-10-30,2090.000000,2094.320068,2079.340088,2079.360107,2079.360107,4256200000
2015-11-02,2080.760010,2106.199951,2080.760010,2104.050049,2104.050049,3760020000
2015-11-03,2102.629883,2116.479980,2097.510010,2109.790039,2109.790039,4272060000
2015-11-04,2110.600098,2114.590088,2096.979980,2102.310059,2102.310059,4078870000
2015-11-05,2101.679932,2108.780029,2090.409912,2099.929932,2099.929932,4051890000
2015-11-06,2098.600098,2101.909912,2083.739990,2099.199951,2099.199951,4369020000
2015-11-09,2096.560059,2096.560059,2068.239990,2078.580078,2078.580078,3882350000
2015-11-10,2077.189941,2083.669922,2069.909912,2081.719971,2081.719971,3821440000
2015-11-11,2083.409912,2086.939941,2074.850098,2075.000000,2075.000000,3692410000
2015-11-12,2072.290039,2072.290039,2045.660034,2045.969971,2045.969971,4016370000
2015-11-13,2044.640015,2044.640015,2022.020020,2023.040039,2023.040039,4278750000
2015-11-16,2022.079956,2053.219971,2019.390015,2053.189941,2053.189941,3741240000
2015-11-17,2053.669922,2066.689941,2045.900024,2050.439941,2050.439941,4427350000
2015-11-18,2051.989990,2085.310059,2051.989990,2083.580078,2083.580078,3926390000
2015-11-19,2083.699951,2086.739990,2078.760010,2081.239990,2081.239990,3628110000
2015-11-20,2082.820068,2097.060059,2082.820068,2089.169922,2089.169922,3929600000
2015-11-23,2089.409912,2095.610107,2081.389893,2086.590088,2086.590088,3587980000
2015-11-24,2084.419922,2094.120117,2070.290039,2089.139893,2089.139893,3884930000
2015-11-25,2089.300049,2093.000000,2086.300049,2088.870117,2088.870117,2852940000
2015-11-27,2088.820068,2093.290039,2084.129883,2090.110107,2090.110107,1466840000
2015-11-30,2090.949951,2093.810059,2080.409912,2080.409912,2080.409912,4275030000
2015-12-01,2082.929932,2103.370117,2082.929932,2102.629883,2102.629883,3712120000
2015-12-02,2101.709961,2104.270020,2077.110107,2079.510010,2079.510010,3950640000
2015-12-03,2080.709961,2085.000000,2042.349976,2049.620117,2049.620117,4306490000
2015-12-04,2051.239990,2093.840088,2051.239990,2091.689941,2091.689941,4214910000
2015-12-07,2090.419922,2090.419922,2066.780029,2077.070068,2077.070068,4043820000
